,img_path,label
9271,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_104.jpg,0
9272,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__13_none_empty_2.jpg,0
9273,/home/royliu/Documents/dataset/traffic/empty_road/rot__12_empty_6.jpg,0
9274,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_63.jpg,0
9275,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_23.jpg,0
9276,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_90.jpg,0
9277,/home/royliu/Documents/dataset/traffic/empty_road/v1_8_empty_61.jpg,0
9278,/home/royliu/Documents/dataset/traffic/empty_road/2_none_empty_325_v3.jpg,0
9279,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_10_v3.jpg,0
9280,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_40.jpg,0
9281,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_132.jpg,0
9282,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_24.jpg,0
9283,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_167.jpg,0
9284,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_35.jpg,0
9285,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_48_v3.jpg,0
9286,/home/royliu/Documents/dataset/traffic/empty_road/v1_8_empty_2.jpg,0
9287,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_57_v3.jpg,0
9288,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__24_empty_0.jpg,0
9289,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__18_empty_1.jpg,0
9290,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_40.jpg,0
9291,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_35_v3.jpg,0
9292,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__24_empty_5.jpg,0
9293,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_15.jpg,0
9294,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_67_v3.jpg,0
9295,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__9_none_empty_78.jpg,0
9296,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_171.jpg,0
9297,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_32_v3.jpg,0
9298,/home/royliu/Documents/dataset/traffic/empty_road/blur__11_none_empty_28.jpg,0
9299,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__18_empty_34.jpg,0
9300,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_85.jpg,0
9301,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_54.jpg,0
9302,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_42.jpg,0
9303,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_91_v3.jpg,0
9304,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_65_v3.jpg,0
9305,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__10_empty_6.jpg,0
9306,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_28_v3.jpg,0
9307,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_81.jpg,0
9308,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_91.jpg,0
9309,/home/royliu/Documents/dataset/traffic/empty_road/10_empty_16.jpg,0
9310,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_67.jpg,0
9311,/home/royliu/Documents/dataset/traffic/empty_road/blur__10_empty_1.jpg,0
9312,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_16.jpg,0
9313,/home/royliu/Documents/dataset/traffic/empty_road/rot__12_empty_4.jpg,0
9314,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_124.jpg,0
9315,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_115_v3.jpg,0
9316,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_155.jpg,0
9317,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_8.jpg,0
9318,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__8_empty_9.jpg,0
9319,/home/royliu/Documents/dataset/traffic/empty_road/rot__4_none_empty_195.jpg,0
9320,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_95_v3.jpg,0
9321,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_73.jpg,0
9322,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_53.jpg,0
9323,/home/royliu/Documents/dataset/traffic/empty_road/rot__12_empty_0.jpg,0
9324,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_116.jpg,0
9325,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_50.jpg,0
9326,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__8_empty_23.jpg,0
9327,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_152.jpg,0
9328,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__17_none_empty_85.jpg,0
9329,/home/royliu/Documents/dataset/traffic/empty_road/rot__12_empty_7.jpg,0
9330,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_121.jpg,0
9331,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_30.jpg,0
9332,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_39.jpg,0
9333,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_145.jpg,0
9334,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_69_v3.jpg,0
9335,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__10_empty_0.jpg,0
9336,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__10_empty_2.jpg,0
9337,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__18_empty_13.jpg,0
9338,/home/royliu/Documents/dataset/traffic/empty_road/10_empty_0.jpg,0
9339,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_77_v3.jpg,0
9340,/home/royliu/Documents/dataset/traffic/empty_road/v1_8_empty_56.jpg,0
9341,/home/royliu/Documents/dataset/traffic/empty_road/rot__7_none_empty_3.jpg,0
9342,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_71.jpg,0
9343,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_8.jpg,0
9344,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__18_empty_52.jpg,0
9345,/home/royliu/Documents/dataset/traffic/empty_road/4_none_empty_194.jpg,0
9346,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_112.jpg,0
9347,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_105_v3.jpg,0
9348,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_9_v3.jpg,0
9349,/home/royliu/Documents/dataset/traffic/empty_road/rot__10_empty_4.jpg,0
9350,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__18_empty_9.jpg,0
9351,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__6_empty_1.jpg,0
9352,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__8_empty_30.jpg,0
9353,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_169.jpg,0
9354,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_24.jpg,0
9355,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_139.jpg,0
9356,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_36.jpg,0
9357,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_54_v3.jpg,0
9358,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__8_empty_33.jpg,0
9359,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_43_v3.jpg,0
9360,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__6_empty_4.jpg,0
9361,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_104_v3.jpg,0
9362,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_64.jpg,0
9363,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__18_empty_11.jpg,0
9364,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_68_v3.jpg,0
9365,/home/royliu/Documents/dataset/traffic/empty_road/9_none_empty_55.jpg,0
9366,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_9.jpg,0
9367,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_56_v3.jpg,0
9368,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_61.jpg,0
9369,/home/royliu/Documents/dataset/traffic/empty_road/12_empty_14.jpg,0
9370,/home/royliu/Documents/dataset/traffic/empty_road/v1_8_empty_69.jpg,0
9371,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_102_v3.jpg,0
9372,/home/royliu/Documents/dataset/traffic/empty_road/11_none_empty_28.jpg,0
9373,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__18_empty_63.jpg,0
9374,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_12.jpg,0
9375,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_27.jpg,0
9376,/home/royliu/Documents/dataset/traffic/empty_road/light__12_empty_18.jpg,0
9377,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__18_empty_63.jpg,0
9378,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_129.jpg,0
9379,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__18_empty_54.jpg,0
9380,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_73.jpg,0
9381,/home/royliu/Documents/dataset/traffic/empty_road/light__2_none_empty_327_v3.jpg,0
9382,/home/royliu/Documents/dataset/traffic/empty_road/v1__empty_43.jpg,0
9383,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_18.jpg,0
9384,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__7_none_empty_238.jpg,0
9385,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_37.jpg,0
9386,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__3_none_empty_0.jpg,0
9387,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_69.jpg,0
9388,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__18_empty_46.jpg,0
9389,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_69_v3.jpg,0
9390,/home/royliu/Documents/dataset/traffic/empty_road/v1_8_empty_28.jpg,0
9391,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_34_v3.jpg,0
9392,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__13_none_empty_5.jpg,0
9393,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_108.jpg,0
9394,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__24_empty_6.jpg,0
9395,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_21.jpg,0
9396,/home/royliu/Documents/dataset/traffic/empty_road/v1__empty_31.jpg,0
9397,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_164.jpg,0
9398,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_5_v3.jpg,0
9399,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_8.jpg,0
9400,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__16_empty_2.jpg,0
9401,/home/royliu/Documents/dataset/traffic/empty_road/v1_8_empty_76.jpg,0
9402,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_134.jpg,0
9403,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__8_empty_23.jpg,0
9404,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__12_empty_1.jpg,0
9405,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_54.jpg,0
9406,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__7_none_empty_236.jpg,0
9407,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_13_v3.jpg,0
9408,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_17.jpg,0
9409,/home/royliu/Documents/dataset/traffic/empty_road/v1__none_empty_238.jpg,0
9410,/home/royliu/Documents/dataset/traffic/empty_road/light__12_empty_6.jpg,0
9411,/home/royliu/Documents/dataset/traffic/empty_road/flip__10_empty_15.jpg,0
9412,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__18_empty_18.jpg,0
9413,/home/royliu/Documents/dataset/traffic/empty_road/rot__2_none_empty_328_v3.jpg,0
9414,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_37.jpg,0
9415,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_93_v3.jpg,0
9416,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__13_none_empty_4.jpg,0
9417,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_99_v3.jpg,0
9418,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__10_empty_5.jpg,0
9419,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_26_v3.jpg,0
9420,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_61_v3.jpg,0
9421,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_106_v3.jpg,0
9422,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_25_v3.jpg,0
9423,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_108.jpg,0
9424,/home/royliu/Documents/dataset/traffic/empty_road/v1_3_none_empty_0.jpg,0
9425,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_1.jpg,0
9426,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_75.jpg,0
9427,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__3_none_empty_0.jpg,0
9428,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_37.jpg,0
9429,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_110.jpg,0
9430,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__18_empty_48.jpg,0
9431,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_59_v3.jpg,0
9432,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__18_empty_39.jpg,0
9433,/home/royliu/Documents/dataset/traffic/empty_road/blur__2_none_empty_324_v3.jpg,0
9434,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__13_none_empty_7.jpg,0
9435,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_63.jpg,0
9436,/home/royliu/Documents/dataset/traffic/empty_road/blur__12_empty_5.jpg,0
9437,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_60_v3.jpg,0
9438,/home/royliu/Documents/dataset/traffic/empty_road/blur__10_empty_23.jpg,0
9439,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__8_empty_31.jpg,0
9440,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_49_v3.jpg,0
9441,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__6_empty_3.jpg,0
9442,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_97_v3.jpg,0
9443,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_28_v3.jpg,0
9444,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__12_empty_6.jpg,0
9445,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_17_v3.jpg,0
9446,/home/royliu/Documents/dataset/traffic/empty_road/10_empty_12.jpg,0
9447,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_80.jpg,0
9448,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_30.jpg,0
9449,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_83.jpg,0
9450,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_17_v3.jpg,0
9451,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__13_none_empty_7.jpg,0
9452,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_40_v3.jpg,0
9453,/home/royliu/Documents/dataset/traffic/empty_road/flip__12_empty_0.jpg,0
9454,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_145.jpg,0
9455,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_36.jpg,0
9456,/home/royliu/Documents/dataset/traffic/empty_road/blur__5_empty_2.jpg,0
9457,/home/royliu/Documents/dataset/traffic/empty_road/v1__none_empty_563.jpg,0
9458,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_57.jpg,0
9459,/home/royliu/Documents/dataset/traffic/empty_road/v1__empty_13.jpg,0
9460,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_14.jpg,0
9461,/home/royliu/Documents/dataset/traffic/empty_road/rot__12_empty_22.jpg,0
9462,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__18_empty_30.jpg,0
9463,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_70.jpg,0
9464,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__18_empty_40.jpg,0
9465,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_109.jpg,0
9466,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_84_v3.jpg,0
9467,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_106_v3.jpg,0
9468,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_6.jpg,0
9469,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_132.jpg,0
9470,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_18_v3.jpg,0
9471,/home/royliu/Documents/dataset/traffic/empty_road/light__9_none_empty_55.jpg,0
9472,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__18_empty_69.jpg,0
9473,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__10_empty_0.jpg,0
9474,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_47.jpg,0
9475,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_83.jpg,0
9476,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_69_v3.jpg,0
9477,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_106_v3.jpg,0
9478,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_82_v3.jpg,0
9479,/home/royliu/Documents/dataset/traffic/empty_road/v1__empty_18.jpg,0
9480,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_83.jpg,0
9481,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_27_v3.jpg,0
9482,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__6_empty_1.jpg,0
9483,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_159.jpg,0
9484,/home/royliu/Documents/dataset/traffic/empty_road/v1_8_empty_3.jpg,0
9485,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_65.jpg,0
9486,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_1.jpg,0
9487,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__22_none_empty_3.jpg,0
9488,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_116.jpg,0
9489,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_51.jpg,0
9490,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__11_none_empty_45.jpg,0
9491,/home/royliu/Documents/dataset/traffic/empty_road/flip__10_empty_2.jpg,0
9492,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_170.jpg,0
9493,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_74_v3.jpg,0
9494,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_146.jpg,0
9495,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_43_v3.jpg,0
9496,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__7_none_empty_235.jpg,0
9497,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_7.jpg,0
9498,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_105.jpg,0
9499,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__12_empty_7.jpg,0
9500,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_35_v3.jpg,0
9501,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__24_empty_3.jpg,0
9502,/home/royliu/Documents/dataset/traffic/empty_road/light__5_empty_3.jpg,0
9503,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_108_v3.jpg,0
9504,/home/royliu/Documents/dataset/traffic/empty_road/v1__empty_20.jpg,0
9505,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__18_empty_58.jpg,0
9506,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_24_v3.jpg,0
9507,/home/royliu/Documents/dataset/traffic/empty_road/7_none_empty_2.jpg,0
9508,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__18_empty_21.jpg,0
9509,/home/royliu/Documents/dataset/traffic/empty_road/blur__10_empty_19.jpg,0
9510,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__18_empty_46.jpg,0
9511,/home/royliu/Documents/dataset/traffic/empty_road/v1_7_none_empty_84.jpg,0
9512,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_22_v3.jpg,0
9513,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__18_empty_14.jpg,0
9514,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_142.jpg,0
9515,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__8_empty_35.jpg,0
9516,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_114_v3.jpg,0
9517,/home/royliu/Documents/dataset/traffic/empty_road/flip__7_none_empty_2.jpg,0
9518,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__8_empty_39.jpg,0
9519,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_44_v3.jpg,0
9520,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__24_empty_7.jpg,0
9521,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_163.jpg,0
9522,/home/royliu/Documents/dataset/traffic/empty_road/v1__empty_27.jpg,0
9523,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_55.jpg,0
9524,/home/royliu/Documents/dataset/traffic/empty_road/rot__10_empty_18.jpg,0
9525,/home/royliu/Documents/dataset/traffic/empty_road/blur__2_none_empty_327_v3.jpg,0
9526,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__10_empty_2.jpg,0
9527,/home/royliu/Documents/dataset/traffic/empty_road/rot__12_empty_10.jpg,0
9528,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_18.jpg,0
9529,/home/royliu/Documents/dataset/traffic/empty_road/blur__10_empty_16.jpg,0
9530,/home/royliu/Documents/dataset/traffic/empty_road/flip__12_empty_17.jpg,0
9531,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_38.jpg,0
9532,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_1_v3.jpg,0
9533,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_48.jpg,0
9534,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_64_v3.jpg,0
9535,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_12.jpg,0
9536,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_156.jpg,0
9537,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_107.jpg,0
9538,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__18_empty_75.jpg,0
9539,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_108_v3.jpg,0
9540,/home/royliu/Documents/dataset/traffic/empty_road/v1_0_empty_9.jpg,0
9541,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_139.jpg,0
9542,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__8_empty_34.jpg,0
9543,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_28_v3.jpg,0
9544,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_36_v3.jpg,0
9545,/home/royliu/Documents/dataset/traffic/empty_road/rot__10_empty_17.jpg,0
9546,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_0.jpg,0
9547,/home/royliu/Documents/dataset/traffic/empty_road/v1_0_empty_11.jpg,0
9548,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_96_v3.jpg,0
9549,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__8_empty_3.jpg,0
9550,/home/royliu/Documents/dataset/traffic/empty_road/rot__1_empty_65_v3.jpg,0
9551,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_55_v3.jpg,0
9552,/home/royliu/Documents/dataset/traffic/empty_road/rot__10_empty_11.jpg,0
9553,/home/royliu/Documents/dataset/traffic/empty_road/v1__empty_15.jpg,0
9554,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_19_v3.jpg,0
9555,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__16_empty_3.jpg,0
9556,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_169.jpg,0
9557,/home/royliu/Documents/dataset/traffic/empty_road/rot__10_empty_24.jpg,0
9558,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__7_none_empty_237.jpg,0
9559,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__8_empty_7.jpg,0
9560,/home/royliu/Documents/dataset/traffic/empty_road/light__1_empty_26_v3.jpg,0
9561,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__8_empty_15.jpg,0
9562,/home/royliu/Documents/dataset/traffic/empty_road/flip__1_empty_84_v3.jpg,0
9563,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_48.jpg,0
9564,/home/royliu/Documents/dataset/traffic/empty_road/blur__1_empty_68_v3.jpg,0
9565,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__18_empty_4.jpg,0
9566,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_23.jpg,0
9567,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_49.jpg,0
9568,/home/royliu/Documents/dataset/traffic/empty_road/blur__10_empty_22.jpg,0
9569,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__8_empty_38.jpg,0
9570,/home/royliu/Documents/dataset/traffic/empty_road/v1_ight__14_empty_22.jpg,0
9571,/home/royliu/Documents/dataset/traffic/empty_road/v1_4_empty_64.jpg,0
9572,/home/royliu/Documents/dataset/traffic/empty_road/v1_lur__14_empty_98.jpg,0
9573,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__14_empty_120.jpg,0
9574,/home/royliu/Documents/dataset/traffic/empty_road/v1_ot__14_empty_66.jpg,0
9575,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_89_v3.jpg,0
9576,/home/royliu/Documents/dataset/traffic/empty_road/blur__5_empty_0.jpg,0
9577,/home/royliu/Documents/dataset/traffic/empty_road/1_empty_74_v3.jpg,0
9578,/home/royliu/Documents/dataset/traffic/empty_road/v1_lip__11_none_empty_43.jpg,0
9579,/home/royliu/Documents/dataset/traffic/empty_road/rot__12_empty_9.jpg,0
9580,/home/royliu/Documents/dataset/traffic/empty_road/v1_0_empty_2.jpg,0
